comp  name  center_x  center_y  center_z  rin(z-in)  rin(z-out)  dout  length  angle  B  gradient
QF  QT4OTE.1  -342.772658133639  1.38e-17  -354.619545866361  0.1  0.1  0.6  0.82615  0.785398163397448  0  12
QF  QTBOTE.1  -345.734379863801  1.36e-17  -351.657824136199  0.1  0.1  0.6  0.81735  0.785398163397448  0  12
QF  QT5OTE  -348.696101133639  1.35e-17  -348.696101866361  0.1  0.1  0.6  0.82615  0.785398163397448  0  12
QF  QTBOTE.2  -351.657822863801  1.34e-17  -345.734380136199  0.1  0.1  0.6  0.81735  0.785398163397448  0  12
QF  QT4OTE.2  -354.619545133639  1.33e-17  -342.772658866361  0.1  0.1  0.6  0.82615  0.785398163397448  0  12
DB  B2E.99  -357.616192529066  1.33e-17  -339.776010470934  0.1  0.1  0.6  5.902202  0.785398163397448  0  12
QF  QT3OTE.2  -361.085354096978  1.31e-17  -335.896870186043  0.1  0.1  0.6  0.82615  0.729655436321525  0  12
QF  QTAOTE.2  -364.362212096978  1.3e-17  -332.232700186043  0.1  0.1  0.6  0.82615  0.729655436321525  0  12
QF  QT2OTE.2  -366.770017674436  1.29e-17  -329.540299678916  0.1  0.1  0.6  1.01523  0.729655436321525  0  12
QF  QT1OTE.2  -369.395249096978  1.28e-17  -326.604774186043  0.1  0.1  0.6  0.82615  0.729655436321525  0  12
DB  B2E.100  -373.855558805129  1.26e-17  -321.617272105424  0.1  0.1  0.6  5.902202  0.729655436321525  0  12
QF  QF2E.43  -376.29588703292  1.25e-17  -318.561745738004  0.1  0.1  0.6  0.55697  0.673912709245603  0  12
QF  QD1E.22  -379.347329172255  1.23e-17  -314.740960778809  0.1  0.1  0.6  1.01523  0.673912709245603  0  12
QF  QF2E.44  -382.39877003292  1.22e-17  -310.920175738004  0.1  0.1  0.6  0.55697  0.673912709245603  0  12
DB  B2E.101  -384.83811194855  1.22e-17  -307.865816187024  0.1  0.1  0.6  5.902202  0.673912709245603  0  12
QF  QD3E.36  -388.71676845849  1.19e-17  -302.411826495118  0.1  0.1  0.6  0.82615  0.61816998216968  0  12
QF  QF4E.36  -390.752002621646  1.18e-17  -299.549934029896  0.1  0.1  0.6  1.01523  0.61816998216968  0  12
QF  QEAE.43  -393.48778145849  1.16e-17  -295.702955495118  0.1  0.1  0.6  0.82615  0.61816998216968  0  12
QF  QD5E.43  -396.82097445849  1.15e-17  -291.015908495118  0.1  0.1  0.6  0.82615  0.61816998216968  0  12
DB  B2E.102  -399.277027169026  1.14e-17  -287.562272576676  0.1  0.1  0.6  5.902202  0.61816998216968  0  12
QF  QF6E.22  -401.476911657599  1.12e-17  -284.072334912615  0.1  0.1  0.6  0.55697  0.562427255093757  0  12
DB  B2E.103  -403.675944447999  1.12e-17  -280.58366588288  0.1  0.1  0.6  5.902202  0.562427255093757  0  12
QF  QD5E.44  -405.73329545284  1.1e-17  -276.87690846757  0.1  0.1  0.6  0.82615  0.506684528017834  0  12
QF  QEAE.44  -408.52434045284  1.08e-17  -271.84812546757  0.1  0.1  0.6  0.82615  0.506684528017834  0  12
QF  QF4E.37  -410.815140919442  1.06e-17  -267.720661639002  0.1  0.1  0.6  1.01523  0.506684528017834  0  12
QF  QD3E.37  -412.51934145284  1.05e-17  -264.65010646757  0.1  0.1  0.6  0.82615  0.506684528017834  0  12
DB  B2E.104  -415.766358271281  1.04e-17  -258.799771506135  0.1  0.1  0.6  5.902202  0.506684528017834  0  12
QF  QF2E.45  -417.470613489968  1.02e-17  -255.28026018154  0.1  0.1  0.6  0.55697  0.450941800941911  0  12
QF  QD1E.23  -419.601633410417  1e-17  -250.879300691788  0.1  0.1  0.6  1.01523  0.450941800941911  0  12
QF  QF2E.46  -421.732654489968  9.85e-18  -246.47834118154  0.1  0.1  0.6  0.55697  0.450941800941911  0  12
DB  B2E.105  -423.436205310415  9.81e-18  -242.960185755451  0.1  0.1  0.6  5.902202  0.450941800941911  0  12
QF  QD3E.38  -426.012815539699  9.5e-18  -236.783531845446  0.1  0.1  0.6  0.82615  0.395199073865988  0  12
QF  QF4E.38  -427.364822676352  9.38e-18  -233.54243899424  0.1  0.1  0.6  1.01523  0.395199073865988  0  12
QF  QEAE.45  -429.182201539699  9.22e-18  -229.185735845446  0.1  0.1  0.6  0.82615  0.395199073865988  0  12
QF  QD5E.45  -431.396443539699  9.03e-18  -223.877654845446  0.1  0.1  0.6  0.82615  0.395199073865988  0  12
DB  B2E.106  -433.028001056855  8.97e-18  -219.966412039725  0.1  0.1  0.6  5.902202  0.395199073865988  0  12
QF  QF6E.23  -434.401703411358  8.74e-18  -216.076412517689  0.1  0.1  0.6  0.55697  0.339456364243358  0  12
DB  B2E.107  -435.77485746179  8.69e-18  -212.187840153597  0.1  0.1  0.6  5.902202  0.339456364243358  0  12
QF  QD5E.46  -436.961610088277  8.45e-18  -208.117905693807  0.1  0.1  0.6  0.82615  0.283713637167435  0  12
QF  QEAE.46  -438.571558088277  8.25e-18  -202.596432693807  0.1  0.1  0.6  0.82615  0.283713637167435  0  12
QF  QF4E.39  -439.892950984677  8.08e-18  -198.06458516391  0.1  0.1  0.6  1.01523  0.283713637167435  0  12
QF  QD3E.39  -440.875978088277  7.95e-18  -194.693195693807  0.1  0.1  0.6  0.82615  0.283713637167435  0  12
DB  B2E.108  -442.748942295449  7.81e-18  -188.269681554459  0.1  0.1  0.6  5.902202  0.283713637167435  0  12
QF  QF2E.47  -443.632745999578  7.57e-18  -184.460437248758  0.1  0.1  0.6  0.55697  0.227970910091512  0  12
QF  QD1E.24  -444.737837700112  7.41e-18  -179.697196534474  0.1  0.1  0.6  1.01523  0.227970910091512  0  12
QF  QF2E.48  -445.842928999578  7.22e-18  -174.933955248758  0.1  0.1  0.6  0.55697  0.227970910091512  0  12
DB  B2E.109  -446.726345954353  7.18e-18  -171.126189903492  0.1  0.1  0.6  5.902202  0.227970910091512  0  12
QF  QD3E.40  -447.87333996343  6.84e-18  -164.532679299483  0.1  0.1  0.6  0.82615  0.172228183015589  0  12
QF  QF4E.40  -448.475182038653  6.72e-18  -161.072853985564  0.1  0.1  0.6  1.01523  0.172228183015589  0  12
QF  QLA10RE  -449.28418296343  6.54e-18  -156.422128299483  0.1  0.1  0.6  0.82615  0.172228183015589  0  12
QF  QLA9RE  -450.21905196343  6.34e-18  -151.047822299483  0.1  0.1  0.6  0.82615  0.172228183015589  0  12
DB  BLA6RE.1  -450.945334759172  6.28e-18  -146.872620502366  0.1  0.1  0.6  5.902202  0.172228183015589  0  12
QF  QLA8RE  -451.447705646155  6.03e-18  -142.778188576879  0.1  0.1  0.6  0.55697  0.12207848570073  0  12
DB  BLA6RE.2  -451.949895757837  5.98e-18  -138.684980063359  0.1  0.1  0.6  5.902202  0.12207848570073  0  12
QF  QLA7RE  -452.254580377681  5.73e-18  -134.456807113401  0.1  0.1  0.6  0.82615  0.0719288058391631  0  12
QF  QLA6RE  -452.868717377681  5.41e-18  -125.933409113401  0.1  0.1  0.6  0.82615  0.0719288058391631  0  12
QF  QLA5RE  -453.167716377681  5.26e-18  -121.783705113401  0.1  0.1  0.6  0.82615  0.0719288058391631  0  12
DB  BLA4RE  -453.678611180137  5.09e-18  -114.693170843128  0.1  0.1  0.6  5.902202  0.0719288058391631  0  12
QF  QLA4RE  -453.779182044493  4.83e-18  -110.480113267484  0.1  0.1  0.6  0.55697  0.0238600820447491  0  12
QF  QLA3RE  -453.921206955335  4.61e-18  -104.528841127595  0.1  0.1  0.6  0.57004  0.0238600820447491  0  12
DB  BLA2RE  -454.01685852639  4.53e-18  -100.520740287116  0.1  0.1  0.6  3.961429  0.0238600820447491  0  12
QF  QLA2RE  -453.959228973811  4.27e-18  -95.2659381432419  0.1  0.1  0.6  0.57004  -0.0109679631787977  0  12
QF  QLX2RE.1  -453.933344973811  4.18e-18  -92.9060801432419  0.1  0.1  0.6  0.57004  -0.0109679631787977  0  12
QF  QLX3RE.1  -453.899919973811  4.07e-18  -89.8587531432419  0.1  0.1  0.6  0.57004  -0.0109679631787977  0  12
DB  BLX1RE.1  -453.867236031854  4.02e-18  -86.8789316350357  0.1  0.1  0.6  3.961429  -0.0109679631787977  0  12
QF  QLX4RE  -453.900644247596  3.84e-18  -83.8989549108975  0.1  0.1  0.6  0.57004  0.0112108431975053  0  12
DB  BLX1RE.2  -453.93405201454  3.8e-18  -80.9191419697717  0.1  0.1  0.6  3.961429  0.0112108431975053  0  12
QF  QLX3RE.2  -454.033537944733  3.62e-18  -77.9406398650119  0.1  0.1  0.6  0.57004  0.0333896321205157  0  12
QF  QLX2RE.2  -454.135273944733  3.51e-18  -74.8948278650119  0.1  0.1  0.6  0.57004  0.0333896321205157  0  12
QF  QLB8RE  -454.214058944733  3.42e-18  -72.5361428650119  0.1  0.1  0.6  0.57004  0.0333896321205157  0  12
QF  QLB7RE  -454.360875973929  3.27e-18  -68.1407051065402  0.1  0.1  0.6  1.12349  0.0333896321205157  0  12
DB  BLB2RE  -454.492610040487  3.17e-18  -64.1968265145694  0.1  0.1  0.6  3.961429  0.0333896321205157  0  12
QF  QLB4RE  -454.550193351367  2.89e-18  -58.3924360237745  0.1  0.1  0.6  0.57004  0.00991999768273025  0  12
QF  QLB1RE  -454.581245351367  2.78e-18  -55.2622900237745  0.1  0.1  0.6  0.57004  0.00991999768273025  0  12
QF  QLY2RE.1  -454.601679821059  2.7e-18  -53.2023913724831  0.1  0.1  0.6  0.46227  0.00991999768273025  0  12
QF  QLY4RE.1  -454.662247351367  2.47e-18  -47.0969920237745  0.1  0.1  0.6  0.57004  0.00991999768273025  0  12
DB  BLY2RE.1  -454.693793360993  2.42e-18  -43.917126956647  0.1  0.1  0.6  3.961429  0.00991999768273025  0  12
QF  QLY5RE  -454.639480094663  2.24e-18  -40.7373275729259  0.1  0.1  0.6  0.57004  -0.0170800014995267  0  12
DB  BLY2RE.2  -454.585168038226  2.18e-18  -37.5577704063824  0.1  0.1  0.6  3.961429  -0.0170800014995267  0  12
QF  QLY4RE.2  -454.445030386447  2e-18  -34.3805968587176  0.1  0.1  0.6  0.57004  -0.0440800006817837  0  12
QF  QLY2RE.2  -454.175978868154  1.77e-18  -28.2808275166644  0.1  0.1  0.6  0.46227  -0.0440800006817837  0  12
QF  QLC7RE  -454.085203386447  1.7e-18  -26.2228288587176  0.1  0.1  0.6  0.57004  -0.0440800006817837  0  12
DB  BC4RE  -454.054259883906  1.67e-18  -25.5213109252873  0.1  0.1  0.6  0.361193  -0.0440800006817837  0  12
DB  BC3RE  -453.925550883906  0.002453  -22.6033089252873  0.1  0.1  0.6  0.361193  -0.0440800006817837  0  12
QF  QLC6RE  -453.890201386447  0.002511  -21.8018878587176  0.1  0.1  0.6  0.57004  -0.0440800006817837  0  12
QF  QLC5RE  -453.726244386447  0.001769  -18.0847578587176  0.1  0.1  0.6  0.57004  -0.0440800006817837  0  12
DB  BC2RE  -453.695301883906  0.001608  -17.3832399252873  0.1  0.1  0.6  0.361193  -0.0440800006817837  0  12
DB  BC1RE  -453.538890883906  8e-05  -13.8371999252873  0.1  0.1  0.6  0.361193  -0.0440800006817837  0  12
QF  QLC3RE  -453.457858386447  5.91e-18  -12.0000858587176  0.1  0.1  0.6  0.57004  -0.0440800006817837  0  12
QF  QKCRE  -453.426915881784  6.19e-18  -11.2985682692133  0.1  0.1  0.6  0.3444  -0.0440800006817837  0  12
DB  BLC2RE  -453.317728750883  6.72e-18  -8.82315495991225  0.1  0.1  0.6  2.235944  -0.0440800006817837  0  12
QF  QKBRE  -453.193888586979  7.89e-18  -6.34842420516364  0.1  0.1  0.6  0.3444  -0.0500000004249158  0  12
QF  QLC2RE  -453.158793854914  8.09e-18  -5.64710227368994  0.1  0.1  0.6  0.53815  -0.0500000004249158  0  12
QF  QKARE  -453.066205586979  8.76e-18  -3.79689220516364  0.1  0.1  0.6  0.3444  -0.0500000004249158  0  12
QF  QC2RE3425  -453.023863104064  -2.48e-05  -2.95075024870249  0.1  0.1  0.6  0.01  -0.0500000178782084  0  12
QF  QC2RE3415  -453.023363104064  -2.61e-05  -2.94076324870249  0.1  0.1  0.6  0.01  -0.0500000178782084  0  12
QF  QC2RE3405  -453.022864104064  -2.74e-05  -2.93077524870249  0.1  0.1  0.6  0.01  -0.0500000178782084  0  12
QF  QC2RE3395  -453.022364104152  -2.87e-05  -2.92078824869813  0.1  0.1  0.6  0.01  -0.0500000004249158  0  12
QF  QC2RE3385  -453.021864104239  -3.01e-05  -2.91080024869377  0.1  0.1  0.6  0.01  -0.0499999829716233  0  12
QF  QC2RE3375  -453.021364104326  -3.15e-05  -2.90081324868941  0.1  0.1  0.6  0.01  -0.0499999655183308  0  12
QF  QC2RE3365  -453.0208641045  -3.29e-05  -2.89082524868069  0.1  0.1  0.6  0.01  -0.0499999306117457  0  12
QF  QC2RE3355  -453.020365104675  -3.43e-05  -2.88083824867196  0.1  0.1  0.6  0.01  -0.0499998957051607  0  12
QF  QC2RE3345  -453.019865104849  -3.57e-05  -2.87085024866324  0.1  0.1  0.6  0.01  -0.0499998607985757  0  12
QF  QC2RE3335  -453.019365105023  -3.71e-05  -2.86086324865452  0.1  0.1  0.6  0.01  -0.0499998258919906  0  12
QF  QC2RE3325  -453.018865105197  -3.85e-05  -2.85087524864579  0.1  0.1  0.6  0.01  -0.0499997909854056  0  12
QF  QC2RE3315  -453.018366105459  -3.99e-05  -2.84088824863271  0.1  0.1  0.6  0.01  -0.049999738625528  0  12
QF  QC2RE3305  -453.017866105633  -4.14e-05  -2.83090024862399  0.1  0.1  0.6  0.01  -0.049999703718943  0  12
QF  QC2RE3295  -453.017366105807  -4.28e-05  -2.82091324861526  0.1  0.1  0.6  0.01  -0.049999668812358  0  12
QF  QC2RE3285  -453.016866106069  -4.42e-05  -2.81092524860218  0.1  0.1  0.6  0.01  -0.0499996164524804  0  12
QF  QC2RE3275  -453.016366106243  -4.57e-05  -2.80093824859346  0.1  0.1  0.6  0.01  -0.0499995815458954  0  12
QF  QC2RE3265  -453.015867106418  -4.71e-05  -2.79095024858473  0.1  0.1  0.6  0.01  -0.0499995466393103  0  12
QF  QC2RE3255  -453.015367106592  -4.86e-05  -2.78096324857601  0.1  0.1  0.6  0.01  -0.0499995117327253  0  12
QF  QC2RE3245  -453.014867106766  -5e-05  -2.77097524856729  0.1  0.1  0.6  0.01  -0.0499994768261402  0  12
QF  QC2RE3235  -453.014367106941  -5.15e-05  -2.76098824855856  0.1  0.1  0.6  0.01  -0.0499994419195552  0  12
QF  QC2RE3225  -453.013867107115  -5.29e-05  -2.75100024854984  0.1  0.1  0.6  0.01  -0.0499994070129702  0  12
QF  QC2RE3215  -453.013368107289  -5.43e-05  -2.74101324854112  0.1  0.1  0.6  0.01  -0.0499993721063851  0  12
QF  QC2RE3205  -453.012868107551  -5.58e-05  -2.73102524852803  0.1  0.1  0.6  0.01  -0.0499993197465076  0  12
QF  QC2RE3195  -453.012368107725  -5.72e-05  -2.72103824851931  0.1  0.1  0.6  0.01  -0.0499992848399225  0  12
QF  QC2RE3185  -453.011868107812  -5.87e-05  -2.71105024851495  0.1  0.1  0.6  0.01  -0.04999926738663  0  12
QF  QC2RE3175  -453.011368107899  -6.01e-05  -2.70106324851059  0.1  0.1  0.6  0.01  -0.0499992499333375  0  12
QF  QC2RE3165  -453.010869107725  -6.16e-05  -2.69107524851931  0.1  0.1  0.6  0.01  -0.0499992848399225  0  12
QF  QC2RE3155  -453.010369107202  -6.3e-05  -2.68108824854548  0.1  0.1  0.6  0.01  -0.0499993895596776  0  12
QF  QC2RE3145  -453.009869106156  -6.45e-05  -2.67110024859782  0.1  0.1  0.6  0.01  -0.0499995989991879  0  12
QF  QC2RE3135  -453.009369104326  -6.6e-05  -2.66111324868941  0.1  0.1  0.6  0.01  -0.0499999655183308  0  12
QF  QC2RE3125  -453.008870101624  -6.75e-05  -2.65112524882462  0.1  0.1  0.6  0.01  -0.0500005065703989  0  12
QF  QC2RE3115  -453.008370098051  -6.9e-05  -2.64113824900344  0.1  0.1  0.6  0.01  -0.0500012221553922  0  12
QF  QC2RE3105  -453.007870093693  -7.06e-05  -2.63115024922152  0.1  0.1  0.6  0.01  -0.0500020948200182  0  12
QF  QC2RE3095  -453.007370088986  -7.22e-05  -2.62116324945706  0.1  0.1  0.6  0.01  -0.0500030372978143  0  12
QF  QC2RE3085  -453.006870083931  -7.39e-05  -2.61117524971004  0.1  0.1  0.6  0.01  -0.0500040495887805  0  12
QF  QC2RE3075  -453.006370078702  -7.57e-05  -2.60118824997176  0.1  0.1  0.6  0.01  -0.0500050967863317  0  12
QF  QC2RE3065  -453.005871073472  -7.75e-05  -2.59120025023348  0.1  0.1  0.6  0.01  -0.0500061439838829  0  12
QF  QC2RE3055  -453.005371068156  -7.93e-05  -2.58121325049956  0.1  0.1  0.6  0.01  -0.0500072086347266  0  12
QF  QC2RE3045  -453.004871062926  -8.12e-05  -2.57122525076129  0.1  0.1  0.6  0.01  -0.0500082558322778  0  12
QF  QC2RE3035  -453.004371057609  -8.32e-05  -2.56123825102739  0.1  0.1  0.6  0.01  -0.0500093204831215  0  12
QF  QC2RE3025  -453.00387105238  -8.52e-05  -2.55125025128913  0.1  0.1  0.6  0.01  -0.0500103676806727  0  12
QF  QC2RE3015  -453.003371047151  -8.73e-05  -2.54126325155088  0.1  0.1  0.6  0.01  -0.0500114148782239  0  12
QF  QC2RE3005  -453.002871041921  -8.95e-05  -2.53127525181263  0.1  0.1  0.6  0.01  -0.0500124620757751  0  12
QF  QC2RE2995  -453.002371036779  -9.17e-05  -2.52128825207003  0.1  0.1  0.6  0.01  -0.0500134918200337  0  12
QF  QC2RE2985  -453.001871031637  -9.4e-05  -2.51130025232743  0.1  0.1  0.6  0.01  -0.0500145215642924  0  12
QF  QC2RE2975  -453.001372026494  -9.63e-05  -2.50131325258484  0.1  0.1  0.6  0.01  -0.0500155513085511  0  12
QF  QC2RE2965  -453.000872021352  -9.87e-05  -2.49132525284225  0.1  0.1  0.6  0.01  -0.0500165810528098  0  12
QF  QC2RE2955  -453.00037201621  -0.000101  -2.48133825309966  0.1  0.1  0.6  0.01  -0.0500176107970685  0  12
QF  QC2RE2945  -452.999872011155  -0.000104  -2.47135025335272  0.1  0.1  0.6  0.01  -0.0500186230880346  0  12
QF  QC2RE2935  -452.999372006012  -0.000106  -2.46136325361015  0.1  0.1  0.6  0.01  -0.0500196528322933  0  12
QF  QC2RE2925  -452.998872000957  -0.000109  -2.45137525386322  0.1  0.1  0.6  0.01  -0.0500206651232594  0  12
QF  QC2RE2915  -452.998371995989  -0.000112  -2.44138825411193  0.1  0.1  0.6  0.01  -0.0500216599609331  0  12
QF  QC2RE2905  -452.997871990934  -0.000114  -2.43140025436501  0.1  0.1  0.6  0.01  -0.0500226722518992  0  12
QF  QC2RE2895  -452.997371985966  -0.000117  -2.42141325461373  0.1  0.1  0.6  0.01  -0.0500236670895729  0  12
QF  QC2RE2885  -452.996871980998  -0.00012  -2.41142525486246  0.1  0.1  0.6  0.01  -0.0500246619272465  0  12
QF  QC2RE2875  -452.99637197603  -0.000123  -2.40143825511119  0.1  0.1  0.6  0.01  -0.0500256567649201  0  12
QF  QC2RE2865  -452.995870971062  -0.000126  -2.39145025535992  0.1  0.1  0.6  0.01  -0.0500266516025938  0  12
QF  QC2RE2855  -452.995370966181  -0.000129  -2.3814632556043  0.1  0.1  0.6  0.01  -0.0500276289869749  0  12
QF  QC2RE2845  -452.994870961301  -0.000132  -2.37147525584868  0.1  0.1  0.6  0.01  -0.050028606371356  0  12
QF  QC2RE2835  -452.99437095642  -0.000136  -2.36148825609307  0.1  0.1  0.6  0.01  -0.0500295837557371  0  12
QF  QC2RE2825  -452.993870951539  -0.000139  -2.35150025633746  0.1  0.1  0.6  0.01  -0.0500305611401183  0  12
QF  QC2RE2815  -452.993370946745  -0.000142  -2.34151325657749  0.1  0.1  0.6  0.01  -0.0500315210712068  0  12
QF  QC2RE2805  -452.992870941865  -0.000146  -2.33152525682189  0.1  0.1  0.6  0.01  -0.050032498455588  0  12
QF  QC2RE2795  -452.992370937071  -0.000149  -2.32153825706193  0.1  0.1  0.6  0.01  -0.0500334583866766  0  12
QF  QC2RE2785  -452.991870932277  -0.000153  -2.31155025730198  0.1  0.1  0.6  0.01  -0.0500344183177652  0  12
QF  QC2RE2775  -452.991370927484  -0.000156  -2.30156325754203  0.1  0.1  0.6  0.01  -0.0500353782488538  0  12
QF  QC2RE2765  -452.99086992269  -0.00016  -2.29157525778208  0.1  0.1  0.6  0.01  -0.0500363381799424  0  12
QF  QC2RE2755  -452.990369917983  -0.000164  -2.28158825801778  0.1  0.1  0.6  0.01  -0.0500372806577384  0  12
QF  QC2RE2745  -452.989869913451  -0.000167  -2.27160025824475  0.1  0.1  0.6  0.01  -0.0500381882289495  0  12
QF  QC2RE2735  -452.989369909181  -0.000171  -2.26161325845862  0.1  0.1  0.6  0.01  -0.0500390434402829  0  12
QF  QC2RE2725  -452.988869905259  -0.000175  -2.25162525865505  0.1  0.1  0.6  0.01  -0.0500398288384463  0  12
QF  QC2RE2715  -452.988369901859  -0.000179  -2.24163825882528  0.1  0.1  0.6  0.01  -0.0500405095168546  0  12
QF  QC2RE2705  -452.987868899157  -0.000183  -2.2316512589606  0.1  0.1  0.6  0.01  -0.0500410505689227  0  12
QF  QC2RE2695  -452.987368897066  -0.000187  -2.22166325906536  0.1  0.1  0.6  0.01  -0.0500414694479432  0  12
QF  QC2RE2685  -452.986868895497  -0.000191  -2.21167625914393  0.1  0.1  0.6  0.01  -0.0500417836072086  0  12
QF  QC2RE2675  -452.98636889419  -0.000196  -2.20168825920941  0.1  0.1  0.6  0.01  -0.0500420454065964  0  12
QF  QC2RE2665  -452.985868892969  -2e-04  -2.19170125927052  0.1  0.1  0.6  0.01  -0.0500422897526917  0  12
QF  QC2RE2655  -452.985367891662  -0.000204  -2.181713259336  0.1  0.1  0.6  0.01  -0.0500425515520795  0  12
QF  QC2RE2645  -452.98486789018  -0.000208  -2.17172625941021  0.1  0.1  0.6  0.01  -0.0500428482580523  0  12
QF  QC2RE2635  -452.984367888612  -0.000212  -2.16173825948879  0.1  0.1  0.6  0.01  -0.0500431624173177  0  12
QF  QC2RE2625  -452.983867886956  -0.000216  -2.15175125957173  0.1  0.1  0.6  0.01  -0.0500434940298755  0  12
QF  QC2RE2615  -452.983366885387  -0.00022  -2.1417632596503  0.1  0.1  0.6  0.01  -0.0500438081891409  0  12
QF  QC2RE2605  -452.982866883731  -0.000223  -2.13177625973324  0.1  0.1  0.6  0.01  -0.0500441398016988  0  12
QF  QC2RE2595  -452.982366882336  -0.000227  -2.12178825980309  0.1  0.1  0.6  0.01  -0.0500444190543791  0  12
QF  QC2RE2585  -452.981866880942  -0.000231  -2.11180125987294  0.1  0.1  0.6  0.01  -0.0500446983070594  0  12
QF  QC2RE2575  -452.981365879721  -0.000235  -2.10181325993405  0.1  0.1  0.6  0.01  -0.0500449426531547  0  12
QF  QC2RE2565  -452.980865878588  -0.000239  -2.0918262599908  0.1  0.1  0.6  0.01  -0.0500451695459574  0  12
QF  QC2RE2555  -452.980365877543  -0.000243  -2.08183826004319  0.1  0.1  0.6  0.01  -0.0500453789854677  0  12
QF  QC2RE2545  -452.979865876584  -0.000247  -2.07185126009121  0.1  0.1  0.6  0.01  -0.0500455709716854  0  12
QF  QC2RE2535  -452.979364875712  -0.00025  -2.06186326013486  0.1  0.1  0.6  0.01  -0.0500457455046106  0  12
QF  QC2RE2525  -452.978864874841  -0.000254  -2.05187626017852  0.1  0.1  0.6  0.01  -0.0500459200375358  0  12
QF  QC2RE2515  -452.978364873969  -0.000258  -2.04188826022217  0.1  0.1  0.6  0.01  -0.050046094570461  0  12
QF  QC2RE2505  -452.977864873098  -0.000262  -2.03190126026583  0.1  0.1  0.6  0.01  -0.0500462691033862  0  12
QF  QC2RE2495  -452.977363872226  -0.000267  -2.02191326030948  0.1  0.1  0.6  0.01  -0.0500464436363114  0  12
QF  QC2RE2485  -452.976863871354  -0.000271  -2.01192626035314  0.1  0.1  0.6  0.01  -0.0500466181692366  0  12
QF  QC2RE2475  -452.976363870483  -0.000275  -2.00193826039679  0.1  0.1  0.6  0.01  -0.0500467927021618  0  12
QF  QC2RE2465  -452.975863869698  -0.000279  -1.99195126043608  0.1  0.1  0.6  0.01  -0.0500469497817945  0  12
QF  QC2RE2455  -452.975362868827  -0.000284  -1.98196426047974  0.1  0.1  0.6  0.01  -0.0500471243147197  0  12
QF  QC2RE2445  -452.974862868042  -0.000288  -1.97197626051903  0.1  0.1  0.6  0.01  -0.0500472813943524  0  12
QF  QC2RE2435  -452.974362867258  -0.000292  -1.96198926055832  0.1  0.1  0.6  0.01  -0.050047438473985  0  12
QF  QC2RE2425  -452.973862866474  -0.000297  -1.95200126059761  0.1  0.1  0.6  0.01  -0.0500475955536177  0  12
QF  QC1RE1905  -452.947849882336  -0.000248  -1.43265225980309  0.1  0.1  0.6  0.01  -0.0500444190543791  0  12
QF  QC1RE1895  -452.947348881639  -0.000245  -1.42266525983801  0.1  0.1  0.6  0.01  -0.0500445586807192  0  12
QF  QC1RE1885  -452.946848880854  -0.000243  -1.4126772598773  0.1  0.1  0.6  0.01  -0.0500447157603519  0  12
QF  QC1RE1875  -452.946348879983  -0.00024  -1.40269025992095  0.1  0.1  0.6  0.01  -0.0500448902932771  0  12
QF  QC1RE1865  -452.945848879111  -0.000237  -1.39270225996461  0.1  0.1  0.6  0.01  -0.0500450648262023  0  12
QF  QC1RE1855  -452.945348878153  -0.000235  -1.38271526001263  0.1  0.1  0.6  0.01  -0.05004525681242  0  12
QF  QC1RE1845  -452.944847877194  -0.000232  -1.37272726006065  0.1  0.1  0.6  0.01  -0.0500454487986378  0  12
QF  QC1RE1835  -452.944347876148  -0.000229  -1.36274026011303  0.1  0.1  0.6  0.01  -0.050045658238148  0  12
QF  QC1RE1825  -452.943847875102  -0.000227  -1.35275226016542  0.1  0.1  0.6  0.01  -0.0500458676776582  0  12
QF  QC1RE1815  -452.943347873969  -0.000224  -1.34276526022217  0.1  0.1  0.6  0.01  -0.050046094570461  0  12
QF  QC1RE1805  -452.942846872749  -0.000221  -1.33277726028329  0.1  0.1  0.6  0.01  -0.0500463389165563  0  12
QF  QC1RE1795  -452.942346871441  -0.000219  -1.32279026034877  0.1  0.1  0.6  0.01  -0.0500466007159441  0  12
QF  QC1RE1785  -452.941846870134  -0.000216  -1.31280226041426  0.1  0.1  0.6  0.01  -0.0500468625153319  0  12
QF  QC1RE1775  -452.941345868652  -0.000213  -1.30281526048847  0.1  0.1  0.6  0.01  -0.0500471592213047  0  12
QF  QC1RE1765  -452.940845867084  -0.000211  -1.29282726056705  0.1  0.1  0.6  0.01  -0.0500474733805701  0  12
QF  QC1RE1755  -452.940345865341  -0.000208  -1.28284026065437  0.1  0.1  0.6  0.01  -0.0500478224464205  0  12
QF  QC1RE1745  -452.93984586351  -0.000205  -1.27285226074605  0.1  0.1  0.6  0.01  -0.0500481889655634  0  12
QF  QC1RE1735  -452.939344861418  -0.000203  -1.26286526085082  0.1  0.1  0.6  0.01  -0.0500486078445839  0  12
QF  QC1RE1725  -452.938844859152  -2e-04  -1.25287726096433  0.1  0.1  0.6  0.01  -0.0500490616301894  0  12
QF  QC1RE1715  -452.938344856538  -0.000197  -1.24289026109531  0.1  0.1  0.6  0.01  -0.050049585228965  0  12
QF  QC1RE1705  -452.937844853661  -0.000195  -1.23290326123938  0.1  0.1  0.6  0.01  -0.0500501611876181  0  12
QF  QC1RE1695  -452.937343850349  -0.000192  -1.22291526140528  0.1  0.1  0.6  0.01  -0.0500508244127339  0  12
QF  QC1RE1685  -452.936843846515  -0.000189  -1.21292826159739  0.1  0.1  0.6  0.01  -0.0500515923576048  0  12
